연도,월,일정,전시요일,전시순서,온라인상품코드,상품명,브랜드명,정상가,최종혜택가,할인율,결제수량,결제금액(포인트포함),PV
2026,1,01/14,수,6,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,141800,25,35,5462000,
2026,1,01/15,목,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,74200,25,48,3340000,
2026,1,01/15,목,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,17600,45,167,2969000,
2026,1,01/15,목,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,96800,35,61,6148000,
2026,1,01/15,목,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,141800,25,40,5200000,
2026,1,01/15,목,5,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,20,3529000,
2026,1,01/15,목,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,296100,10,13,4256000,
2026,1,01/15,목,7,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,135800,35,56,6506000,
2026,1,01/15,목,8,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,151200,10,22,3329000,
2026,1,01/16,금,1,9100000022,전기 토스터,MORNING BREW,119000,95200,20,59,4757000,
2026,1,01/16,금,2,9100000012,진정 세럼,PURELAB,59000,32500,45,130,4549000,
2026,1,01/16,금,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,74500,50,51,4231000,
2026,1,01/16,금,4,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,29200,35,80,2760000,
2026,1,01/16,금,5,9100000002,여성 울 블렌드 가디건,LUMEN,219000,153300,30,49,6451000,
2026,1,01/16,금,6,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,125300,30,44,6120000,
2026,1,01/16,금,7,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,46,3264000,
2026,1,01/16,금,8,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,21,4505000,
2026,1,01/18,일,1,9100000002,여성 울 블렌드 가디건,LUMEN,219000,153300,30,27,4264000,
2026,1,01/18,일,2,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,152200,15,45,5835000,
2026,1,01/18,일,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,134100,10,31,3470000,
2026,1,01/18,일,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,113,3345000,
2026,1,01/18,일,5,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,167200,20,16,3215000,
2026,1,01/18,일,6,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,28,2217000,
2026,1,01/18,일,7,9100000023,미니 공기청정기,AIRNEST,299000,149500,50,38,5605000,
2026,1,01/18,일,8,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,148500,25,45,5596000,
2026,1,01/19,월,1,9100000014,벨벳 립 틴트,GLOWMATE,32000,20800,35,137,2661000,
2026,1,01/19,월,2,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,26,2706000,
2026,1,01/19,월,3,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,177600,15,26,5277000,
2026,1,01/19,월,4,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,168300,15,34,5269000,
2026,1,01/19,월,5,9100000022,전기 토스터,MORNING BREW,119000,65500,45,60,3349000,
2026,1,01/19,월,6,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,143100,10,14,2510000,
2026,1,01/20,화,1,9100000011,수분 장벽 크림,PURELAB,68000,44200,35,182,7312000,
2026,1,01/20,화,2,9100000024,무선 서큘레이터,AIRNEST,189000,94500,50,60,5986000,
2026,1,01/20,화,3,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,41400,40,74,3408000,
2026,1,01/20,화,4,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,107400,40,33,3109000,
2026,1,01/20,화,5,9100000005,러닝 경량 자켓,MOTION LAB,149000,119200,20,27,3408000,
2026,1,01/20,화,6,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,143200,20,21,3037000,
2026,1,01/20,화,7,9100000002,여성 울 블렌드 가디건,LUMEN,219000,131400,40,46,5119000,
2026,1,01/20,화,8,9100000010,데일리 토트백,ATELIER BAG,259000,207200,20,15,3609000,
2026,1,01/21,수,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,118800,40,44,5363000,
2026,1,01/21,수,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,109200,35,66,7403000,
2026,1,01/21,수,3,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,31200,40,115,3567000,
2026,1,01/21,수,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,32500,45,141,4314000,
2026,1,01/21,수,5,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,26,6742000,
2026,1,01/21,수,6,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,89500,50,32,2859000,
2026,1,01/22,목,1,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,35,6243000,
2026,1,01/22,목,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,134100,10,32,4225000,
2026,1,01/22,목,3,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,41400,40,83,3216000,
2026,1,01/22,목,4,9100000022,전기 토스터,MORNING BREW,119000,83300,30,47,3787000,
2026,1,01/22,목,5,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,89,2394000,
2026,1,01/22,목,6,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,115000,45,29,3762000,
2026,1,01/22,목,7,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,23400,40,90,2180000,
2026,1,01/22,목,8,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,149,3059000,
2026,1,01/24,토,1,9100000011,수분 장벽 크림,PURELAB,68000,57800,15,75,5401000,
2026,1,01/24,토,2,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,59400,40,38,2574000,
2026,1,01/24,토,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,98500,45,48,4943000,
2026,1,01/24,토,4,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,38000,45,108,3655000,
2026,1,01/24,토,5,9100000003,남성 클래식 셔츠,NORDEN,129000,83800,35,53,3773000,
2026,1,01/24,토,6,9100000020,세라믹 냄비 세트,HOME TABLE,249000,149400,40,35,6266000,
2026,1,01/24,토,7,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,10,3271000,
2026,1,01/25,일,1,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,141800,25,33,4409000,
2026,1,01/25,일,2,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,89500,50,37,3570000,
2026,1,01/25,일,3,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,108900,45,43,4828000,
2026,1,01/25,일,4,9100000021,드립 커피메이커,MORNING BREW,159000,135200,15,20,3147000,
2026,1,01/25,일,5,9100000005,러닝 경량 자켓,MOTION LAB,149000,82000,45,59,4934000,
2026,1,01/25,일,6,9100000023,미니 공기청정기,AIRNEST,299000,164400,45,28,5298000,
2026,1,01/26,월,1,9100000002,여성 울 블렌드 가디건,LUMEN,219000,109500,50,50,6771000,
2026,1,01/26,월,2,9100000011,수분 장벽 크림,PURELAB,68000,40800,40,135,5301000,
2026,1,01/26,월,3,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,104000,45,27,3451000,
2026,1,01/26,월,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,143100,10,19,2893000,
2026,1,01/26,월,5,9100000021,드립 커피메이커,MORNING BREW,159000,135200,15,25,3236000,
2026,1,01/26,월,6,9100000014,벨벳 립 틴트,GLOWMATE,32000,17600,45,138,2322000,
2026,1,01/26,월,7,9100000022,전기 토스터,MORNING BREW,119000,77400,35,41,3218000,
2026,1,01/26,월,8,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,158400,20,24,4409000,
2026,1,01/27,화,1,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,21400,45,117,2740000,
2026,1,01/27,화,2,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,61,6799000,
2026,1,01/27,화,3,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,116400,35,54,5626000,
2026,1,01/27,화,4,9100000022,전기 토스터,MORNING BREW,119000,95200,20,38,3962000,
2026,1,01/27,화,5,9100000011,수분 장벽 크림,PURELAB,68000,57800,15,73,4988000,
2026,1,01/27,화,6,9100000020,세라믹 냄비 세트,HOME TABLE,249000,186800,25,19,3559000,
2026,1,01/30,금,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,116400,35,51,6856000,
2026,1,01/30,금,2,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,22500,50,99,2700000,
2026,1,01/30,금,3,9100000002,여성 울 블렌드 가디건,LUMEN,219000,131400,40,29,4222000,
2026,1,01/30,금,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,94500,50,35,3712000,
2026,1,01/30,금,5,9100000012,진정 세럼,PURELAB,59000,38400,35,194,6731000,
2026,1,01/30,금,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,164500,50,23,4441000,
2026,1,01/31,토,1,9100000023,미니 공기청정기,AIRNEST,299000,254200,15,35,7990000,
2026,1,01/31,토,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,186200,15,27,6200000,
2026,1,01/31,토,3,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,142800,15,27,4514000,
2026,1,01/31,토,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,44200,25,96,4900000,
2026,1,01/31,토,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,48300,30,110,4797000,
2026,2,02/01,일,1,9100000005,러닝 경량 자켓,MOTION LAB,149000,111800,25,35,4104000,
2026,2,02/01,일,2,9100000021,드립 커피메이커,MORNING BREW,159000,143100,10,29,3640000,
2026,2,02/01,일,3,9100000012,진정 세럼,PURELAB,59000,38400,35,100,4426000,
2026,2,02/01,일,4,9100000011,수분 장벽 크림,PURELAB,68000,47600,30,110,4745000,
2026,2,02/01,일,5,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,103400,35,33,3747000,
2026,2,02/03,화,1,9100000005,러닝 경량 자켓,MOTION LAB,149000,96800,35,61,6063000,
2026,2,02/03,화,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,28800,10,139,3964000,
2026,2,02/03,화,3,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,58600,15,41,2620000,
2026,2,02/03,화,4,9100000024,무선 서큘레이터,AIRNEST,189000,151200,20,26,4141000,
2026,2,02/03,화,5,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,151200,10,39,5648000,
2026,2,02/03,화,6,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,35100,10,123,3625000,
2026,2,02/07,토,1,9100000024,무선 서큘레이터,AIRNEST,189000,151200,20,39,6031000,
2026,2,02/07,토,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,44200,25,124,5217000,
2026,2,02/07,토,3,9100000011,수분 장벽 크림,PURELAB,68000,37400,45,203,6559000,
2026,2,02/07,토,4,9100000012,진정 세럼,PURELAB,59000,35400,40,207,6355000,
2026,2,02/07,토,5,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,160600,15,15,2663000,
2026,2,02/07,토,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,20,5193000,
2026,2,02/07,토,7,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,29200,25,76,2181000,
2026,2,02/08,일,1,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,132300,30,51,5654000,
2026,2,02/08,일,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,50200,15,91,4029000,
2026,2,02/08,일,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,31500,30,118,3931000,
2026,2,02/08,일,4,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,161100,10,33,4529000,
2026,2,02/08,일,5,9100000009,레더 미니 숄더백,ATELIER BAG,329000,181000,45,26,4264000,
2026,2,02/08,일,6,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,115000,45,30,3861000,
2026,2,02/10,화,1,9100000012,진정 세럼,PURELAB,59000,35400,40,146,5733000,
2026,2,02/10,화,2,9100000010,데일리 토트백,ATELIER BAG,259000,168400,35,27,5234000,
2026,2,02/10,화,3,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,44800,35,78,4092000,
2026,2,02/10,화,4,9100000022,전기 토스터,MORNING BREW,119000,71400,40,54,4618000,
2026,2,02/10,화,5,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,161100,10,19,3567000,
2026,2,02/10,화,6,9100000005,러닝 경량 자켓,MOTION LAB,149000,111800,25,29,3449000,
2026,2,02/11,수,1,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,15,4606000,
2026,2,02/11,수,2,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,98500,45,40,3663000,
2026,2,02/11,수,3,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,99000,50,43,4755000,
2026,2,02/11,수,4,9100000021,드립 커피메이커,MORNING BREW,159000,87400,45,33,3301000,
2026,2,02/11,수,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,16000,50,227,3078000,
2026,2,02/11,수,6,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,100800,40,39,4190000,
2026,2,02/11,수,7,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,19,2950000,
2026,2,02/11,수,8,9100000022,전기 토스터,MORNING BREW,119000,77400,35,38,3090000,
2026,2,02/12,목,1,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,41300,30,127,5932000,
2026,2,02/12,목,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,82000,45,38,3036000,
2026,2,02/12,목,3,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,152200,15,36,5600000,
2026,2,02/12,목,4,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,216,4169000,
2026,2,02/12,목,5,9100000002,여성 울 블렌드 가디건,LUMEN,219000,131400,40,42,5021000,
2026,2,02/13,금,1,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,31200,20,154,5156000,
2026,2,02/13,금,2,9100000021,드립 커피메이커,MORNING BREW,159000,95400,40,64,5299000,
2026,2,02/13,금,3,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,109200,35,80,7391000,
2026,2,02/13,금,4,9100000024,무선 서큘레이터,AIRNEST,189000,104000,45,61,5946000,
2026,2,02/13,금,5,9100000022,전기 토스터,MORNING BREW,119000,95200,20,50,4590000,
2026,2,02/13,금,6,9100000023,미니 공기청정기,AIRNEST,299000,209300,30,25,6251000,
2026,2,02/14,토,1,9100000020,세라믹 냄비 세트,HOME TABLE,249000,186800,25,39,7206000,
2026,2,02/14,토,2,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,40500,10,76,2629000,
2026,2,02/14,토,3,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,143200,20,40,6253000,
2026,2,02/14,토,4,9100000002,여성 울 블렌드 가디건,LUMEN,219000,164200,25,27,4169000,
2026,2,02/14,토,5,9100000024,무선 서큘레이터,AIRNEST,189000,104000,45,32,3260000,
2026,2,02/14,토,6,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,25400,35,100,3102000,
2026,2,02/16,월,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,84200,15,48,3984000,
2026,2,02/16,월,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,114,2835000,
2026,2,02/16,월,3,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,160600,15,21,2892000,
2026,2,02/16,월,4,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,31200,20,79,2093000,
2026,2,02/16,월,5,9100000011,수분 장벽 크림,PURELAB,68000,54400,20,47,3102000,
2026,2,02/16,월,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,31200,40,81,2934000,
2026,2,02/16,월,7,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,21,3897000,
2026,2,02/16,월,8,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,13,1641000,
2026,2,02/17,화,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,178200,10,32,5609000,
2026,2,02/17,화,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,33200,15,90,3110000,
2026,2,02/17,화,3,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,51800,25,80,5157000,
2026,2,02/17,화,4,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,26000,50,235,5712000,
2026,2,02/17,화,5,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,119200,25,35,3928000,
2026,2,02/17,화,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,263200,20,15,4125000,
2026,2,02/18,수,1,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,218,5431000,
2026,2,02/18,수,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,74500,50,44,4094000,
2026,2,02/18,수,3,9100000012,진정 세럼,PURELAB,59000,32500,45,232,7184000,
2026,2,02/18,수,4,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,36000,20,75,2293000,
2026,2,02/18,수,5,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,54500,45,43,2586000,
2026,2,02/18,수,6,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,57,6300000,
2026,2,02/19,목,1,9100000002,여성 울 블렌드 가디건,LUMEN,219000,186200,15,23,5034000,
2026,2,02/19,목,2,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,79200,20,61,4034000,
2026,2,02/19,목,3,9100000024,무선 서큘레이터,AIRNEST,189000,113400,40,36,4041000,
2026,2,02/19,목,4,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,29200,35,198,4912000,
2026,2,02/19,목,5,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,125300,30,54,6284000,
2026,2,02/19,목,6,9100000003,남성 클래식 셔츠,NORDEN,129000,90300,30,36,2703000,
2026,2,02/19,목,7,9100000010,데일리 토트백,ATELIER BAG,259000,168400,35,26,3768000,
2026,2,02/20,금,1,9100000021,드립 커피메이커,MORNING BREW,159000,127200,20,50,5540000,
2026,2,02/20,금,2,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,104000,45,61,6218000,
2026,2,02/20,금,3,9100000020,세라믹 냄비 세트,HOME TABLE,249000,211600,15,31,5670000,
2026,2,02/20,금,4,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,108900,45,70,8058000,
2026,2,02/20,금,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,41400,40,122,5342000,
2026,2,02/20,금,6,9100000022,전기 토스터,MORNING BREW,119000,95200,20,57,4808000,
2026,2,02/22,일,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,134200,25,27,3526000,
2026,2,02/22,일,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,117600,30,59,7770000,
2026,2,02/22,일,3,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,104000,45,45,5758000,
2026,2,02/22,일,4,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,115000,45,56,5995000,
2026,2,02/22,일,5,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,23,2676000,
2026,2,02/22,일,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,197400,40,16,3503000,
2026,2,02/22,일,7,9100000012,진정 세럼,PURELAB,59000,29500,50,143,4132000,
2026,2,02/23,월,1,9100000003,남성 클래식 셔츠,NORDEN,129000,96800,25,48,4226000,
2026,2,02/23,월,2,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,125300,30,31,3638000,
2026,2,02/23,월,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,74500,50,58,4024000,
2026,2,02/23,월,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,32500,45,68,2282000,
2026,2,02/23,월,5,9100000024,무선 서큘레이터,AIRNEST,189000,170100,10,25,4611000,
2026,2,02/23,월,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,197400,40,22,3969000,
2026,2,02/24,화,1,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,19500,50,138,3363000,
2026,2,02/24,화,2,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,51800,25,82,3669000,
2026,2,02/24,화,3,9100000002,여성 울 블렌드 가디건,LUMEN,219000,197100,10,28,6107000,
2026,2,02/24,화,4,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,59,6298000,
2026,2,02/24,화,5,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,21,3191000,
2026,2,02/24,화,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,279600,15,10,2955000,
2026,2,02/24,화,7,9100000014,벨벳 립 틴트,GLOWMATE,32000,28800,10,112,3064000,
2026,2,02/25,수,1,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,104500,50,73,6493000,
2026,2,02/25,수,2,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,57,4770000,
2026,2,02/25,수,3,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,168300,15,21,4381000,
2026,2,02/25,수,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,53100,10,69,3153000,
2026,2,02/25,수,5,9100000011,수분 장벽 크림,PURELAB,68000,57800,15,80,5623000,
2026,2,02/25,수,6,9100000002,여성 울 블렌드 가디건,LUMEN,219000,120500,45,28,3282000,
2026,2,02/25,수,7,9100000022,전기 토스터,MORNING BREW,119000,71400,40,37,2478000,
2026,2,02/26,목,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,46800,10,104,4927000,
2026,2,02/26,목,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,35400,40,161,5446000,
2026,2,02/26,목,3,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,103400,35,47,4580000,
2026,2,02/26,목,4,9100000020,세라믹 냄비 세트,HOME TABLE,249000,224100,10,20,4912000,
2026,2,02/26,목,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,24000,25,88,2628000,
